timestamp,elapsed_s,state_name,frame,tool_name,j1,j2,j3,j4,j5,j6,j7,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz
2026-09-03T13:40:12.001,150.328,Machine1Oil14StartState2,Machine1Oil14Start,MaintenanceGripper,98.3977,60.9101,-30.7940,-49.6733,11.9485,3.3305,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:12.562,150.889,Machine1Oil14EndState2,Machine1Oil14End,MaintenanceGripper,93.2589,4.9609,-62.2235,30.3212,56.7117,-51.5006,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:12.805,151.131,ApproachMachine1Oil14EndState2,ApproachMachine1Oil14End,MaintenanceGripper,93.1980,4.3136,-61.6984,30.5674,56.2735,-51.8492,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:12.980,151.307,ApproachMachine1Oil15StartState2,ApproachMachine1Oil15Start,MaintenanceGripper,92.6812,4.8463,-62.2368,30.9795,56.8603,-51.7692,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:13.153,151.480,Machine1Oil15StartState2,Machine1Oil15Start,MaintenanceGripper,92.7419,5.4982,-62.7620,30.7357,57.2968,-51.4197,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:13.794,152.121,Machine1Oil15EndState2,Machine1Oil15End,MaintenanceGripper,98.0869,61.3164,-30.9620,-48.0815,11.8580,1.8667,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:13.984,152.311,ApproachMachine1Oil15EndState2,ApproachMachine1Oil15End,MaintenanceGripper,98.0291,61.1896,-30.6874,-48.8825,11.6388,2.7150,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:14.212,152.539,ApproachMachine1Oil16StartState2,ApproachMachine1Oil16Start,MaintenanceGripper,97.7545,61.1813,-31.1628,-46.2871,11.7856,0.2081,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:14.434,152.761,Machine1Oil16StartState2,Machine1Oil16Start,MaintenanceGripper,97.8121,61.3118,-31.4362,-45.5477,12.0112,-0.5781,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:15.063,153.390,Machine1Oil16EndState2,Machine1Oil16End,MaintenanceGripper,92.1781,6.2121,-63.3523,31.1842,57.9348,-51.3167,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:15.233,153.560,ApproachMachine1Oil16EndState2,ApproachMachine1Oil16End,MaintenanceGripper,92.1178,5.5569,-62.8283,31.4247,57.5013,-51.6663,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:15.534,153.861,ApproachMachine1Oil17StartState2,ApproachMachine1Oil17Start,MaintenanceGripper,95.5055,0.5015,-62.6378,25.6559,61.3690,-19.8507,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:15.780,154.106,Machine1Oil17StartState2,Machine1Oil17Start,MaintenanceGripper,95.5580,1.1785,-63.1975,25.4671,61.8636,-19.5518,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:16.339,154.666,Machine1Oil17EndState2,Machine1Oil17End,MaintenanceGripper,92.2402,64.3842,-35.2806,42.6407,39.6204,-41.9964,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:16.580,154.907,ApproachMachine1Oil17EndState2,ApproachMachine1Oil17End,MaintenanceGripper,92.2174,64.1632,-35.0542,42.8565,39.4668,-42.2593,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:16.633,154.960,StopOilingState,,,92.2174,64.1632,-35.0542,42.8565,39.4668,-42.2593,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:17.219,155.546,ApproachMachine1OilFrontUpState2,ApproachMachine1OilFrontUp,MaintenanceGripper,91.1548,4.5478,-61.7607,18.3818,51.0132,-90.9609,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:17.839,156.166,ApproachMachine1OilFrontState2,ApproachMachine1OilFront,MaintenanceGripper,27.1264,4.5183,-4.9787,114.2170,62.2748,-125.5002,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:18.484,156.811,TransportState,,,0.0000,-50.0000,15.0000,0.0000,-15.0000,-90.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:18.949,157.276,CloseMachine1FrontDoorState1,,,0.0000,-50.0000,15.0000,0.0000,-15.0000,-90.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:19.442,157.769,OpenMachine1BackDoorState1,,,0.0000,-50.0000,15.0000,0.0000,-15.0000,-90.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:20.201,158.528,MoveOnRailOptimizationApproachMachine1OilFrontState,OptimizationApproachMachine1OilShifted,,0.0000,-50.0000,15.0000,0.0000,-15.0000,-90.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:20.904,159.231,TransportStateReversedLeftState,,,180.0000,-50.0000,15.0000,0.0000,-15.0000,-90.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:21.382,159.709,ApproachMachine1OilBackState1,ApproachMachine1OilBack,MaintenanceGripper,146.6279,-10.8123,-4.7211,64.5953,-57.4989,-49.1383,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:21.933,160.260,ApproachMachine1OilBackMidState2,ApproachMachine1OilBackMid,MaintenanceGripper,90.8639,8.4289,-58.2340,165.8324,-65.2470,-113.0159,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:22.324,160.651,ApproachMachine1OilBackUpState2,ApproachMachine1OilBackUp,MaintenanceGripper,90.6590,10.7654,-67.6792,148.6806,-75.1996,-111.4517,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:22.378,160.705,StartOilingState,,,90.6590,10.7654,-67.6792,148.6806,-75.1996,-111.4517,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:22.698,161.025,ApproachMachine1Oil18StartState2,ApproachMachine1Oil18Start,MaintenanceGripper,88.7705,20.9416,-65.0749,130.6362,-78.2182,-104.1405,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:22.876,161.203,Machine1Oil18StartState2,Machine1Oil18Start,MaintenanceGripper,88.7712,21.5056,-65.4546,130.6951,-78.4658,-104.4344,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:23.501,161.828,Machine1Oil18EndState2,Machine1Oil18End,MaintenanceGripper,84.5614,69.4679,-35.9143,150.1609,-46.0183,-103.7860,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:23.711,162.038,ApproachMachine1Oil18EndState2,ApproachMachine1Oil18End,MaintenanceGripper,84.5458,69.1039,-35.7817,150.1168,-45.8970,-103.7094,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:23.926,162.253,ApproachMachine1Oil19StartState2,ApproachMachine1Oil19Start,MaintenanceGripper,84.6066,69.4642,-37.7648,154.1597,-51.8478,-112.4463,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:24.116,162.443,Machine1Oil19StartState2,Machine1Oil19Start,MaintenanceGripper,84.6341,69.8971,-37.8466,154.1556,-51.9309,-112.4669,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:24.742,163.069,Machine1Oil19EndState2,Machine1Oil19End,MaintenanceGripper,82.9655,13.8033,-69.3914,153.9388,-79.9279,-125.1472,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:24.941,163.268,ApproachMachine1Oil19EndState2,ApproachMachine1Oil19End,MaintenanceGripper,82.9024,13.0589,-68.9395,153.9654,-79.5121,-124.9661,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:25.147,163.474,ApproachMachine1Oil20StartState2,ApproachMachine1Oil20Start,MaintenanceGripper,83.0848,11.8691,-68.1436,153.3658,-77.9623,-125.8482,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:25.356,163.683,Machine1Oil20StartState2,Machine1Oil20Start,MaintenanceGripper,83.1593,12.6114,-68.6010,153.3344,-78.3834,-126.0328,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:26.007,164.334,Machine1Oil20EndState2,Machine1Oil20End,MaintenanceGripper,84.8428,69.6803,-37.9825,153.9598,-52.1257,-112.3559,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:26.228,164.554,ApproachMachine1Oil20EndState2,ApproachMachine1Oil20End,MaintenanceGripper,84.8155,69.2480,-37.8997,153.9634,-52.0418,-112.3344,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:26.401,164.728,ApproachMachine1Oil21StartState2,ApproachMachine1Oil21Start,MaintenanceGripper,85.6366,69.2011,-36.0006,148.8555,-46.5316,-102.8090,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:26.578,164.905,Machine1Oil21StartState2,Machine1Oil21Start,MaintenanceGripper,85.6520,69.5677,-36.1316,148.9004,-46.6502,-102.8876,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:27.205,165.532,Machine1Oil21EndState2,Machine1Oil21End,MaintenanceGripper,90.6576,22.1217,-65.8180,128.9335,-79.2929,-104.2108,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:27.368,165.695,ApproachMachine1Oil21EndState2,ApproachMachine1Oil21End,MaintenanceGripper,90.6571,21.5573,-65.4413,128.8780,-79.0561,-103.9124,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:27.633,165.960,ApproachMachine1Oil22StartState2,ApproachMachine1Oil22Start,MaintenanceGripper,91.2928,21.4565,-65.5386,128.2827,-79.3230,-103.8225,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:27.842,166.168,Machine1Oil22StartState2,Machine1Oil22Start,MaintenanceGripper,91.2933,22.0229,-65.9166,128.3375,-79.5575,-104.1241,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:28.464,166.791,Machine1Oil22EndState2,Machine1Oil22End,MaintenanceGripper,86.0415,69.6302,-36.2663,148.4839,-46.9286,-102.6151,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:28.641,166.968,ApproachMachine1Oil22EndState2,ApproachMachine1Oil22End,MaintenanceGripper,86.0261,69.2623,-36.1360,148.4390,-46.8111,-102.5362,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:28.835,167.161,ApproachMachine1Oil23StartState2,ApproachMachine1Oil23Start,MaintenanceGripper,86.4008,69.4145,-36.2217,148.0179,-47.0424,-102.2445,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:29.052,167.379,Machine1Oil23StartState2,Machine1Oil23Start,MaintenanceGripper,86.4161,69.7839,-36.3508,148.0626,-47.1584,-102.3235,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:29.726,168.053,Machine1Oil23EndState2,Machine1Oil23End,MaintenanceGripper,91.9795,22.4280,-66.0512,127.6968,-79.8606,-104.0554,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:30.000,168.326,ApproachMachine1Oil23EndState2,ApproachMachine1Oil23End,MaintenanceGripper,91.9791,21.8627,-65.6756,127.6434,-79.6309,-103.7534,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:30.300,168.627,ApproachMachine1OilBackUpState2,ApproachMachine1OilBackUp,MaintenanceGripper,90.6590,10.7654,-67.6792,148.6806,-75.1996,-111.4517,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:30.696,169.022,ApproachMachine1OilBackDownState2,ApproachMachine1OilBackDown,MaintenanceGripper,77.5278,-5.2543,-53.6309,179.0557,-25.5058,-102.1608,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
